x,y,z
3.46482,1.1237,27.3486
3.24283,1.14259,26.8446
3.04444,1.17504,26.349
2.86858,1.219,25.8623
2.71414,1.2728,25.3845
2.57993,1.33513,24.916
2.46479,1.40494,24.4568
2.36758,1.48148,24.007
2.28721,1.56424,23.5667
2.22266,1.65292,23.1359
2.17297,1.7474,22.7148
2.13727,1.84771,22.3033
2.11481,1.95403,21.9017
2.10491,2.06668,21.5099
2.10699,2.18607,21.1283
2.12058,2.31272,20.757
2.14531,2.44722,20.3962
2.18089,2.59026,20.0463
2.22714,2.74261,19.7075
2.28397,2.90507,19.3803
2.35138,3.07856,19.0651
2.42945,3.26401,18.7627
2.51836,3.46246,18.4735
2.61837,3.67495,18.1984
2.7298,3.90262,17.9383
2.85308,4.14662,17.6943
2.98868,4.40815,17.4676
3.13717,4.68843,17.2596
3.29915,4.98868,17.072
3.47531,5.31012,16.9066
3.66636,5.65392,16.7656
3.87308,6.02118,16.6514
4.09625,6.41288,16.5669
4.33667,6.82981,16.5152
4.59513,7.27253,16.4999
4.87239,7.74125,16.525
5.16912,8.23576,16.5948
5.48588,8.75526,16.7143
5.8231,9.29826,16.8887
6.18093,9.86238,17.1236
6.55929,10.4442,17.4249
6.95768,11.039,17.7988
7.37515,11.6406,18.2511
7.81016,12.2413,18.7875
8.26051,12.8313,19.4132
8.72317,13.3991,20.1319
9.19423,13.9312,20.946
9.66875,14.4122,21.8554
10.1407,14.8253,22.8572
10.6031,15.1527,23.9451
11.0478,15.3762,25.1085
11.4657,15.4785,26.3325
11.847,15.4444,27.5974
12.1817,15.2617,28.8793
12.4597,14.9234,30.1508
12.6714,14.4279,31.3818
12.8084,13.7807,32.5418
12.8639,12.9942,33.6009
12.8333,12.0873,34.5327
12.7145,11.0847,35.3158
12.5081,10.0153,35.935
12.2175,8.90979,36.3825
11.8489,7.79886,36.6578
11.4106,6.71109,36.7675
10.9126,5.67132,36.7235
10.3663,4.69951,36.5423
9.78327,3.81024,36.2427
9.17554,3.01268,35.8448
8.55435,2.31102,35.3682
7.93017,1.70521,34.8313
7.31224,1.19183,34.2505
6.7085,0.764982,33.6399
6.12548,0.41713,33.011
5.56832,0.139845,32.3733
5.04085,-0.0756194,31.7337
4.54572,-0.237883,31.0978
4.0845,-0.355125,30.4692
3.65789,-0.434885,29.8507
3.26582,-0.483951,29.2438
2.90763,-0.508311,28.6496
2.58219,-0.51316,28.0684
2.28802,-0.502935,27.5003
2.02339,-0.481369,26.9453
1.78642,-0.451558,26.4029
1.57513,-0.416033,25.8729
1.38752,-0.376831,25.3547
1.2216,-0.335562,24.8481
1.07545,-0.293473,24.3525
0.947218,-0.251506,23.8675
0.835144,-0.210348,23.3929
0.737593,-0.170476,22.9282
0.653044,-0.132198,22.4732
0.580099,-0.095684,22.0275
0.517483,-0.0609964,21.5909
0.464038,-0.0281125,21.1631
0.418725,0.00305539,20.744
0.380612,0.0326438,20.3333
0.348872,0.0608254,19.9309
0.322775,0.0877987,19.5364
0.301678,0.11378,19.1499
0.285022,0.138998,18.7711
0.272324,0.163688,18.3998
0.263168,0.188092,18.0359
0.257201,0.212452,17.6793
0.254128,0.237015,17.3298
0.253705,0.262027,16.9873
0.255734,0.287738,16.6516
0.260061,0.3144,16.3226
0.26657,0.342273,16.0003
0.275181,0.371619,15.6844
0.285847,0.402713,15.3749
0.298554,0.435839,15.0717
0.313314,0.471295,14.7746
0.330168,0.509395,14.4836
0.349186,0.550475,14.1986
0.370462,0.594894,13.9195
0.394117,0.643037,13.6462
0.4203,0.695319,13.3787
0.449184,0.752194,13.1169
0.480974,0.814152,12.8608
0.515902,0.881729,12.6103
0.554233,0.955513,12.3655
0.596263,1.03615,12.1263
0.642327,1.12433,11.8928
0.692796,1.22085,11.665
0.748084,1.32655,11.4431
0.80865,1.44237,11.2272
0.875005,1.56933,11.0174
0.947713,1.70857,10.8141
1.0274,1.86134,10.6174
1.11474,2.029,10.4278
1.21051,2.21305,10.2457
1.31554,2.41515,10.0717
1.43076,2.63709,9.90662
1.55716,2.88084,9.75124
1.69588,3.14854,9.60668
1.84812,3.44253,9.47425
2.01522,3.76532,9.35554
2.19865,4.11961,9.2525
2.39997,4.5083,9.16745
2.62091,4.93444,9.10322
2.86331,5.40123,9.06321
3.12917,5.91196,9.05148
3.42059,6.46996,9.07291
3.7398,7.07846,9.13329
4.08911,7.7405,9.23951
4.47087,8.4587,9.39967
4.88745,9.23503,9.62329
5.34112,10.0704,9.92141
5.83396,10.9644,10.3067
6.36771,11.9143,10.7935
6.94358,12.9151,11.3979
7.562,13.958,12.1371
8.22235,15.0298,13.0296
8.92253,16.1121,14.0936
9.65858,17.1797,15.3464
10.4242,18.2008,16.8025
11.2104,19.1358,18.4709
12.0046,19.938,20.3528
12.7911,20.5549,22.4382
13.5503,20.9311,24.7029
14.2591,21.0125,27.1059
14.892,20.752,29.5885
15.422,20.1162,32.0756
15.8222,19.0923,34.4794
16.0686,17.6929,36.707
16.1417,15.9584,38.669
16.0291,13.9555,40.2903
15.7272,11.7706,41.5182
15.2412,9.50116,42.3289
14.5853,7.24415,42.7279
13.7812,5.08648,42.7475
12.856,3.09723,42.4398
11.8397,1.32384,41.8686
10.7629,-0.208218,41.1007
9.65482,-1.49285,40.1998
8.54154,-2.53919,39.2213
7.4454,-3.36683,38.2104
6.38436,-4.00144,37.2012
5.3721,-4.47118,36.2179
4.41831,-4.80409,35.276
3.52915,-5.02637,34.3843
2.70784,-5.16149,33.5464
1.95521,-5.22976,32.7625
1.27024,-5.24834,32.0304
0.650501,-5.23146,31.3466
0.0925805,-5.19071,30.707
-0.4076,-5.13543,30.1073
-0.854524,-5.07301,29.5433
-1.25287,-5.0093,29.0111
-1.60738,-4.94881,28.5073
-1.92269,-4.89502,28.0289
-2.20331,-4.85055,27.5736
-2.45353,-4.81735,27.1391
-2.67738,-4.79684,26.7239
-2.87863,-4.79002,26.3267
-3.06077,-4.79756,25.9463
-3.22701,-4.81989,25.5823
-3.38028,-4.85726,25.234
-3.52325,-4.90976,24.9013
-3.65835,-4.97741,24.5839
-3.78776,-5.06013,24.2821
-3.91344,-5.15781,23.9961
-4.03719,-5.2703,23.7261
-4.16057,-5.39743,23.4728
-4.285,-5.539,23.2366
-4.41176,-5.6948,23.0182
-4.54196,-5.86459,22.8186
-4.67659,-6.04808,22.6385
-4.81653,-6.24498,22.4791
-4.96252,-6.45488,22.3413
-5.1152,-6.67733,22.2265
-5.2751,-6.91178,22.1358
-5.44265,-7.15752,22.0707
-5.61816,-7.41374,22.0326
-5.80181,-7.67939,22.023
-5.99367,-7.95325,22.0433
-6.19368,-8.23384,22.0951
-6.40161,-8.5194,22.1799
-6.61708,-8.80786,22.2991
-6.83955,-9.09684,22.454
-7.06826,-9.38359,22.6457
-7.30226,-9.66499,22.8749
-7.54037,-9.93756,23.1423
-7.78119,-10.1975,23.4478
-8.02304,-10.4406,23.7911
-8.26402,-10.6625,24.171
-8.50198,-10.8587,24.5859
-8.73452,-11.0243,25.033
-8.95904,-11.155,25.5091
-9.17275,-11.2462,26.0098
-9.37273,-11.2939,26.53
-9.55598,-11.2948,27.0636
-9.7195,-11.2463,27.6037
-9.86038,-11.1465,28.143
-9.97586,-10.9951,28.6735
-10.0635,-10.7927,29.187
-10.1211,-10.5412,29.6756
-10.147,-10.244,30.1313
-10.1402,-9.90554,30.547
-10.1,-9.5314,30.9163
-10.0266,-9.12809,31.2341
-9.92066,-8.70275,31.4963
-9.78357,-8.26284,31.7004
-9.61726,-7.81594,31.8449
-9.42421,-7.36935,31.9302
-9.20733,-6.92996,31.9574
-8.96987,-6.50395,31.929
-8.71534,-6.09667,31.8482
-8.44736,-5.71256,31.7191
-8.16959,-5.35508,31.5461
-7.88564,-5.02674,31.3339
-7.59893,-4.72915,31.0871
-7.31272,-4.46312,30.8106
-7.02995,-4.22874,30.5089
-6.75331,-4.02554,30.1862
-6.48513,-3.85257,29.8464
-6.22741,-3.70853,29.4932
-5.98186,-3.59189,29.1296
-5.74983,-3.50097,28.7586
-5.5324,-3.43405,28.3827
-5.33038,-3.38938,28.004
-5.14435,-3.36529,27.6244
-4.97466,-3.36021,27.2457
-4.82149,-3.37267,26.8694
-4.68488,-3.40137,26.4966
-4.56474,-3.44515,26.1286
-4.46089,-3.50301,25.7663
-4.37308,-3.57412,25.4107
-4.301,-3.65779,25.0627
-4.24432,-3.75347,24.7231
-4.20271,-3.86077,24.3927
-4.17582,-3.97939,24.0722
-4.16332,-4.10917,23.7624
-4.16489,-4.25005,23.4641
-4.18026,-4.40202,23.1781
-4.20917,-4.56518,22.9053
-4.25139,-4.73966,22.6466
-4.30676,-4.92564,22.4028
-4.37513,-5.12333,22.1751
-4.45637,-5.33294,21.9645
-4.55042,-5.55466,21.7722
-4.65721,-5.78867,21.5996
-4.7767,-6.03508,21.4479
-4.90887,-6.29392,21.3187
-5.0537,-6.56511,21.2136
-5.21114,-6.84845,21.1343
-5.38113,-7.14354,21.0826
-5.56358,-7.4498,21.0605
-5.75831,-7.76639,21.0698
-5.9651,-8.09216,21.1128
-6.18359,-8.42565,21.1914
-6.41333,-8.76499,21.3078
-6.65369,-9.10789,21.464
-6.90387,-9.4516,21.6619
-7.16286,-9.79283,21.9031
-7.42941,-10.1278,22.1891
-7.70199,-10.4522,22.5207
-7.97879,-10.7611,22.8983
-8.25768,-11.0492,23.3217
-8.53622,-11.3108,23.7897
-8.81161,-11.5397,24.3003
-9.08076,-11.7299,24.8501
-9.34027,-11.8752,25.4349
-9.58649,-11.9697,26.049
-9.81561,-12.0082,26.6854
-10.0237,-11.9863,27.336
-10.2068,-11.9007,27.9917
-10.3613,-11.7497,28.6423
-10.4834,-11.5329,29.2772
-10.5702,-11.2521,29.8857
-10.619,-10.9107,30.4571
-10.628,-10.5141,30.9814
-10.596,-10.0693,31.4499
-10.5227,-9.5846,31.8551
-10.4087,-9.06953,32.1913
-10.2555,-8.53411,32.4546
-10.0653,-7.98856,32.6432
-9.84128,-7.44286,32.7573
-9.58697,-6.9063,32.7988
-9.30659,-6.38721,32.771
-9.00464,-5.89268,32.6785
-8.68578,-5.42847,32.527
-8.35474,-4.99891,32.3226
-8.01612,-4.60698,32.0716
-7.67433,-4.25438,31.7804
-7.33343,-3.94167,31.4553
-6.99714,-3.66849,31.1022
-6.66872,-3.43369,30.7263
-6.351,-3.23554,30.3326
-6.04635,-3.07192,29.9254
-5.75669,-2.94045,29.5083
-5.48354,-2.83862,29.0846
-5.22802,-2.7639,28.657
-4.99092,-2.71384,28.228
-4.77272,-2.68612,27.7994
-4.57364,-2.67858,27.3729
-4.39368,-2.6893,26.9499
-4.23268,-2.71654,26.5316
-4.09033,-2.75881,26.1189
-3.96623,-2.81486,25.7128
-3.85989,-2.88363,25.3139
-3.7708,-2.9643,24.9231
-3.69841,-3.05622,24.5408
-3.64218,-3.15892,24.1677
-3.60158,-3.27212,23.8044
-3.57613,-3.39567,23.4514
-3.56535,-3.52955,23.1094
-3.56884,-3.67387,22.7789
-3.58625,-3.82882,22.4607
-3.61727,-3.99471,22.1554
-3.66166,-4.17189,21.8637
-3.71926,-4.3608,21.5866
-3.78994,-4.5619,21.325
-3.87364,-4.77569,21.0798
-3.97036,-5.00269,20.8522
-4.08013,-5.24339,20.6434
-4.20305,-5.49829,20.4548
-4.33923,-5.76782,20.2879
-4.48882,-6.05233,20.1444
-4.65198,-6.35208,20.0261
-4.82889,-6.66719,19.9351
-5.01969,-6.99758,19.8734
-5.2245,-7.34296,19.8434
-5.44339,-7.70275,19.8478
-5.67635,-8.07605,19.889
-5.92327,-8.46153,19.97
-6.1839,-8.85741,20.0936
-6.4578,-9.26136,20.2627
-6.74436,-9.67041,20.4802
-7.04267,-10.0809,20.7488
-7.35156,-10.4886,21.0709
-7.6695,-10.8881,21.4487
-7.99458,-11.2736,21.8835
-8.32445,-11.6382,22.376
-8.65632,-11.9745,22.9258
-8.98692,-12.2744,23.5313
-9.31249,-12.5294,24.1894
-9.62882,-12.7307,24.8954
-9.93126,-12.8699,25.6427
-10.2148,-12.939,26.4228
-10.4743,-12.9312,27.2254
-10.7044,-12.8412,28.0384
-10.9,-12.6654,28.8483
-11.056,-12.403,29.6406
-11.168,-12.0556,30.4002
-11.2324,-11.6278,31.1125
-11.2463,-11.1267,31.7635
-11.2081,-10.5624,32.3409
-11.1172,-9.94672,32.8346
-10.9745,-9.29322,33.2371
-10.7819,-8.61623,33.5438
-10.5426,-7.9302,33.7533
-10.261,-7.24899,33.8667
-9.94203,-6.58523,33.8879
-9.59159,-5.94987,33.8228
-9.21578,-5.35185,33.6791
-8.82092,-4.798,33.4651
-8.41326,-4.29296,33.19
-7.99881,-3.83942,32.8629
-7.58317,-3.43826,32.4925
-7.17142,-3.08889,32.0872
-6.76805,-2.7895,31.6544
-6.37688,-2.53742,31.2007
-6.00111,-2.32937,30.7318
-5.64328,-2.16171,30.2525
-5.30535,-2.03064,29.7669
-4.98872,-1.93237,29.2783
-4.69431,-1.86327,28.7893
-4.42261,-1.8199,28.3023
-4.17376,-1.79914,27.8187
-3.94759,-1.79817,27.3401
-3.74371,-1.81451,26.8674
-3.56153,-1.84602,26.4015
-3.40035,-1.8909,25.943
-3.25937,-1.94764,25.4925
-3.13772,-2.01505,25.0504
-3.03454,-2.09217,24.6171
-2.94896,-2.17832,24.1928
-2.88014,-2.27302,23.7779
-2.82728,-2.376,23.3727
-2.78965,-2.48715,22.9775
-2.76657,-2.60652,22.5925
-2.75745,-2.73431,22.2181
-2.76178,-2.87082,21.8547
-2.77913,-3.01649,21.5026
-2.80915,-3.17182,21.1624
-2.85159,-3.33742,20.8345
-2.90628,-3.51397,20.5196
-2.97312,-3.7022,20.2182
-3.05211,-3.90292,19.9313
-3.14332,-4.11696,19.6595
-3.2469,-4.34521,19.4041
-3.36306,-4.58856,19.166
-3.4921,-4.84793,18.9465
-3.63435,-5.12422,18.7472
-3.79021,-5.41829,18.5697
-3.96012,-5.73097,18.4158
-4.14454,-6.06299,18.2877
-4.34397,-6.41495,18.1877
-4.5589,-6.78729,18.1184
-4.7898,-7.18021,18.0828
-5.03712,-7.59362,18.0841
-5.30121,-8.02706,18.1257
-5.58236,-8.4796,18.2114
-5.88068,-8.94973,18.3453
-6.19611,-9.43527,18.5317
-6.52836,-9.93322,18.7748
-6.87683,-10.4396,19.0791
-7.24053,-10.9495,19.4488
-7.61807,-11.4567,19.888
-8.00752,-11.9536,20.3999
-8.40635,-12.4316,20.987
-8.81139,-12.8805,21.6506
-9.21875,-13.289,22.3904
-9.62376,-13.6447,23.204
-10.021,-13.9348,24.0865
-10.4044,-14.146,25.0303
-10.767,-14.2658,26.0248
-11.1016,-14.2825,27.0562
-11.4006,-14.187,28.1077
-11.6564,-13.9727,29.1598
-11.8615,-13.6369,30.1913
-12.0094,-13.1814,31.1797
-12.0942,-12.6125,32.1029
-12.1118,-11.9412,32.9398
-12.0595,-11.1828,33.6723
-11.9366,-10.3562,34.286
-11.7442,-9.48235,34.7707
-11.4856,-8.58363,35.1215
-11.1657,-7.68192,35.3384
-10.7912,-6.79768,35.4257
-10.3698,-5.9488,35.3918
-9.90998,-5.15,35.2479
-9.42081,-4.41236,35.0072
-8.91127,-3.74338,34.6837
-8.39005,-3.14711,34.2917
-7.86526,-2.6246,33.8445
-7.34421,-2.17441,33.3546
-6.83327,-1.79322,32.8331
-6.33782,-1.47628,32.2893
-5.86225,-1.21803,31.731
-5.40996,-1.01243,31.1647
-4.98344,-0.853326,30.5955
-4.58437,-0.734723,30.0271
-4.21372,-0.650951,29.4626
-3.87184,-0.596789,28.9041
-3.55858,-0.56753,28.353
-3.27339,-0.559017,27.8106
-3.01537,-0.567635,27.2774
-2.78344,-0.590298,26.7538
-2.5763,-0.624415,26.2402
-2.39259,-0.667846,25.7364
-2.23087,-0.718861,25.2426
-2.08971,-0.776096,24.7588
-1.96768,-0.838505,24.2847
-1.86343,-0.905324,23.8203
-1.77564,-0.976031,23.3656
-1.70312,-1.05031,22.9203
-1.64473,-1.12803,22.4845
-1.59946,-1.20921,22.058
-1.56639,-1.294,21.6409
-1.54473,-1.38265,21.2329
-1.53376,-1.47554,20.8343
-1.5329,-1.57311,20.4448
-1.54166,-1.67589,20.0647
-1.55964,-1.78448,19.694
-1.58654,-1.89952,19.3327
-1.62218,-2.02176,18.981
-1.66644,-2.15197,18.6391
-1.71929,-2.291,18.3072
-1.78081,-2.43976,17.9857
-1.85115,-2.59921,17.6748
-1.93052,-2.7704,17.3751
-2.01924,-2.95441,17.087
-2.11769,-3.15243,16.8111
-2.22635,-3.36568,16.5483
-2.34575,-3.59547,16.2994
-2.47651,-3.84317,16.0654
-2.61933,-4.11022,15.8476
-2.77496,-4.3981,15.6473
-2.94424,-4.70834,15.4664
-3.12809,-5.04249,15.3066
-3.32746,-5.40212,15.1704
-3.54337,-5.78875,15.0603
-3.77689,-6.20382,14.9793
-4.02912,-6.64863,14.931
-4.30116,-7.1243,14.9192
-4.59411,-7.6316,14.9486
-4.909,-8.17089,15.0243
-5.24678,-8.74195,15.1519
-5.60827,-9.3438,15.3378
-5.99404,-9.9745,15.5888
-6.4044,-10.6309,15.9125
-6.83923,-11.3083,16.3167
-7.29791,-12.0003,16.8093
-7.77917,-12.6985,17.3985
-8.28093,-13.3917,18.0914
-8.80014,-14.0667,18.8946
-9.33265,-14.7071,19.8126
-9.87299,-15.294,20.8474
-10.4143,-15.8061,21.9974
-10.9483,-16.2202,23.2568
-11.4652,-16.5123,24.6141
-11.9538,-16.6588,26.0517
-12.402,-16.6384,27.5456
-12.7967,-16.4339,29.0657
-13.1251,-16.0345,30.5764
-13.3746,-15.4375,32.0383
-13.5343,-14.6495,33.4108
-13.5952,-13.6871,34.6548
-13.5512,-12.5764,35.7357
-13.4,-11.3514,36.6262
-13.1426,-10.0513,37.3085
-12.784,-8.71752,37.7751
-12.3326,-7.39067,38.029
-11.7998,-6.10736,38.0823
-11.1989,-4.89816,37.9545
-10.5447,-3.78624,37.6699
-9.85223,-2.78697,37.2553
-9.13641,-1.9083,36.7377
-8.41101,-1.15172,36.1426
-7.68841,-0.513558,35.4928
-6.97929,0.0137013,34.8077
-6.29243,0.440064,34.1033
-5.6348,0.776916,33.3918
-5.01153,1.03612,32.6827
-4.4262,1.22935,31.9825
-3.88092,1.36761,31.2957
-3.37662,1.46099,30.6252
-2.91323,1.51849,29.9724
-2.48987,1.54798,29.3379
-2.10508,1.55623,28.7217
-1.75691,1.54898,28.1233
-1.44311,1.53103,27.5421
-1.16124,1.50634,26.9772
-0.908733,1.47812,26.4277
-0.683006,1.44897,25.8929
-0.481493,1.42096,25.372
-0.301699,1.39572,24.8641
-0.141231,1.37449,24.3688
0.00218007,1.35825,23.8853
0.13067,1.34772,23.4133
0.246229,1.34344,22.9522
0.350703,1.34582,22.5017
0.445797,1.35518,22.0614
0.533079,1.37174,21.6312
0.613988,1.39571,21.2107
0.689843,1.42725,20.7999
0.761856,1.46656,20.3984
0.83114,1.51382,20.0062
0.89872,1.56924,19.6233
0.96555,1.63309,19.2495
1.03251,1.70567,18.8848
1.10045,1.78734,18.5293
1.17015,1.87852,18.183
1.24237,1.97969,17.846
1.31786,2.09142,17.5184
1.39733,2.21435,17.2005
1.4815,2.3492,16.8924
1.57111,2.49677,16.5945
1.66688,2.65796,16.3072
1.76958,2.83377,16.031
1.87999,3.02527,15.7665
1.99892,3.23365,15.5144
2.12723,3.46019,15.2755
2.26582,3.70628,15.0509
2.41564,3.97338,14.8419
2.57771,4.26305,14.6497
2.75308,4.57694,14.4763
2.94286,4.91673,14.3234
3.14825,5.28415,14.1935
3.37046,5.68094,14.0894
3.61078,6.10879,14.0141
3.8705,6.56927,13.9713
4.15097,7.06379,13.9652
4.4535,7.59346,14.0008
4.77938,8.15898,14.0835
5.1298,8.76045,14.2196
5.50583,9.39721,14.416
5.90832,10.0676,14.6804
6.33781,10.7685,15.0213
6.79443,11.4955,15.4476
7.27777,12.2418,15.9687
7.78672,12.9984,16.5938
8.31929,13.7537,17.3321
8.87239,14.4929,18.1914
9.44171,15.1978,19.1778
10.0214,15.8472,20.2946
10.6041,16.4167,21.5412
11.1806,16.8794,22.9117
11.74,17.2075,24.394
12.2697,17.373,25.9685
12.7558,17.3507,27.6081
13.1836,17.1202,29.2778
13.5382,16.6686,30.9363
13.8051,15.9926,32.5378
13.9718,15.1006,34.0347
14.028,14.0131,35.3816
13.9672,12.7617,36.5391
13.7868,11.3874,37.4767
13.4887,9.93712,38.1758
13.0793,8.45971,38.6306
12.5689,7.00202,38.8477
11.9709,5.60541,38.8441
11.3013,4.30326,38.6454
10.5771,3.11965,38.2816
9.81553,2.06926,37.7848
9.03319,1.1581,37.1865
8.24531,0.38498,36.5156
7.46525,-0.256867,35.797
6.70427,-0.77802,35.0515
5.97144,-1.19135,34.2954
5.27367,-1.51074,33.5409
4.61589,-1.75013,32.7968
4.00125,-1.92285,32.069
3.43139,-2.04118,31.361
2.90667,-2.11613,30.6749
2.42646,-2.15735,30.0111
1.98932,-2.17313,29.3696
1.59322,-2.17052,28.7495
1.2357,-2.15539,28.15
0.914058,-2.13258,27.5699
0.6254,-2.10605,27.0079
0.366783,-2.079,26.4628
0.135273,-2.05395,25.9338
-0.0720026,-2.03292,25.4196
-0.257811,-2.01746,24.9196
-0.424787,-2.0088,24.433
-0.575416,-2.00786,23.9592
-0.712024,-2.01536,23.4976
-0.836776,-2.03183,23.0479
-0.951677,-2.05773,22.6096
-1.05858,-2.09339,22.1826
-1.15918,-2.13912,21.7666
-1.25507,-2.19521,21.3615
-1.34768,-2.26195,20.9672
-1.43835,-2.33964,20.5838
-1.52833,-2.42862,20.2112
-1.61878,-2.52928,19.8496
-1.71078,-2.64207,19.4992
-1.80537,-2.76748,19.1601
-1.90353,-2.90611,18.8328
-2.0062,-3.05859,18.5176
-2.11431,-3.22567,18.215
-2.22877,-3.40813,17.9256
-2.35048,-3.60688,17.6501
-2.48035,-3.82287,17.3895
-2.61929,-4.05714,17.1446
-2.76823,-4.31078,16.9166
-2.92812,-4.58494,16.7071
-3.09992,-4.88082,16.5174
-3.28463,-5.19963,16.3496
-3.48326,-5.54257,16.2058
-3.69684,-5.9108,16.0884
-3.9264,-6.30539,16.0003
-4.17298,-6.72728,15.9447
-4.43759,-7.17717,15.9253
-4.72121,-7.65547,15.9461
-5.02473,-8.16215,16.0119
-5.34893,-8.69667,16.1277
-5.69445,-9.25774,16.2991
-6.06168,-9.84323,16.5322
-6.45074,-10.4499,16.8333
-6.86135,-11.0731,17.2093
-7.29275,-11.7069,17.6667
-7.74361,-12.3432,18.2122
-8.21185,-12.9722,18.8517
-8.69456,-13.5819,19.5901
-9.18784,-14.1579,20.4306
-9.68671,-14.6838,21.3743
-10.185,-15.1414,22.4191
-10.6753,-15.5111,23.5592
-11.1491,-15.7726,24.7842
-11.5966,-15.9064,26.0789
-12.0074,-15.8946,27.4226
-12.3703,-15.7232,28.7897
-12.6743,-15.3827,30.1504
-12.9086,-14.8707,31.4717
-13.0638,-14.192,32.7194
-13.132,-13.3595,33.8603
-13.1079,-12.3937,34.8645
-12.9888,-11.322,35.7078
-12.7752,-10.1762,36.373
-12.4707,-8.99076,36.8514
-12.0819,-7.79992,37.1426
-11.6177,-6.63558,37.2541
-11.0894,-5.52528,37.1998
-10.5092,-4.49096,36.9984
-9.89012,-3.54834,36.6713
-9.24509,-2.707,36.2409
-8.58647,-1.97091,35.7293
-7.92555,-1.33931,35.1566
-7.2723,-0.807736,34.5408
-6.63519,-0.369116,33.897
-6.02112,-0.0146847,33.2376
-5.43544,0.265176,32.5721
-4.88208,0.480299,31.9079
-4.36364,0.640256,31.2503
-3.88162,0.754036,30.603
-3.43654,0.829847,29.9683
-3.02814,0.875012,29.3476
-2.65552,0.895946,28.7415
-2.31732,0.898173,28.1503
-2.0118,0.886379,27.5738
-1.737,0.864484,27.0116
-1.49078,0.835724,26.4631
-1.27096,0.802733,25.9279
-1.07531,0.767625,25.4054
-0.901652,0.732071,24.895
-0.747873,0.697369,24.3962
-0.611948,0.664504,23.9086
-0.491966,0.634211,23.4316
-0.386138,0.607017,22.965
-0.292804,0.583285,22.5082
-0.210432,0.563252,22.0611
-0.137621,0.547059,21.6233
-0.0730905,0.534774,21.1946
-0.0156802,0.526415,20.7747
0.0356609,0.521971,20.3634
0.0818815,0.521411,19.9604
0.123837,0.524697,19.5657
0.162297,0.531797,19.1791
0.197956,0.542689,18.8002
0.231442,0.557369,18.4291
0.263322,0.575854,18.0656
0.294113,0.59819,17.7095
0.324288,0.624452,17.3607
0.354285,0.654747,17.0191
0.384512,0.689218,16.6846
0.415351,0.728048,16.357
0.447171,0.771457,16.0363
0.480325,0.819711,15.7224
0.515164,0.873119,15.4153
0.552032,0.932041,15.1148
0.591283,0.996885,14.8209
0.633274,1.06812,14.5337
0.678378,1.14627,14.2531
0.726985,1.23191,13.9792
0.779505,1.32572,13.7119
0.836378,1.42841,13.4514
0.898073,1.54079,13.1978
0.965098,1.66377,12.9512
1.038,1.79834,12.7119
1.11737,1.94557,12.4802
1.20386,2.10667,12.2563
1.29818,2.28296,12.0408
1.40109,2.47587,11.8342
1.51343,2.68698,11.6371
1.63612,2.91801,11.4503
1.77015,3.17081,11.2749
1.91663,3.44741,11.112
2.07672,3.74998,10.9631
2.25172,4.08083,10.8299
2.44303,4.44246,10.7144
2.65213,4.83745,10.6193
2.88065,5.26855,10.5473
3.1303,5.73852,10.5022
3.40291,6.25017,10.488
3.7004,6.80624,10.5098
4.02475,7.40927,10.5735
4.37798,8.06146,10.6858
4.76211,8.7645,10.8548
5.17909,9.51925,11.0896
5.6307,10.3254,11.4009
6.11848,11.1811,11.8006
6.64351,12.0824,12.3017
7.20629,13.0225,12.9188
7.80647,13.9915,13.667
8.44258,14.975,14.5618
9.1117,15.9538,15.6178
9.80908,16.9031,16.8482
10.5278,17.7922,18.2623
11.2583,18.5844,19.8641
11.9884,19.2377,21.6494
12.7026,19.7068,23.6039
13.3827,19.9452,25.7005
14.0078,19.9099,27.8982
14.5554,19.5657,30.1418
15.0021,18.8905,32.364
15.3259,17.8806,34.4892
15.5072,16.5535,36.4397
15.5312,14.9489,38.1432
15.389,13.1266,39.5406
15.0795,11.1609,40.5921
14.6087,9.13322,41.2814
13.9899,7.12347,41.6155
13.2426,5.20274,41.6222
12.3903,3.42762,41.3449
11.4589,1.83733,40.8361
10.4747,0.453577,40.1508
9.46274,-0.717544,39.3418
8.4457,-1.6824,38.4556
7.44302,-2.45618,37.5308
6.47054,-3.05949,36.5973
5.5405,-3.51546,35.677
4.66176,-3.84759,34.7846
3.84011,-4.07824,33.9291
3.07877,-4.2278,33.1151
2.37885,-4.31422,32.3442
1.73972,-4.35292,31.6156
1.15951,-4.3569,30.9273
0.635365,-4.33691,30.2765
0.163803,-4.30172,29.6601
-0.259092,-4.25842,29.075
-0.637464,-4.21265,28.5182
-0.975539,-4.16886,27.9871
-1.27751,-4.13054,27.4793
-1.54748,-4.10033,26.9929
-1.78936,-4.08028,26.526
-2.00687,-4.07191,26.0774
-2.20349,-4.07633,25.646
-2.38247,-4.09435,25.231
-2.54682,-4.12654,24.8317
-2.6993,-4.17331,24.4478
-2.84243,-4.23492,24.0791
-2.97853,-4.31156,23.7254
-3.10971,-4.40336,23.3869
-3.23787,-4.51043,23.0639
-3.36477,-4.63283,22.7566
-3.49199,-4.77065,22.4656
-3.62096,-4.92397,22.1914
-3.753,-5.09285,21.9348
-3.88931,-5.27739,21.6966
-4.03096,-5.47765,21.4778
-4.17896,-5.69367,21.2795
-4.33419,-5.92547,21.1029
-4.49747,-6.173,20.9495
-4.66952,-6.43614,20.8207
-4.85099,-6.71465,20.7183
-5.04242,-7.00816,20.6441
