t,distance
57.92,10.6672
57.93,10.9098
57.94,11.2335
57.95,11.6446
57.96,12.1476
57.97,12.7451
57.98,13.4373
57.99,14.2214
58,15.0916
58.01,16.0389
58.02,17.0504
58.03,18.11
58.04,19.1976
58.05,20.2899
58.06,21.3607
58.07,22.382
58.08,23.3252
58.09,24.1631
58.1,24.8716
58.11,25.4319
58.12,25.832
58.13,26.0681
58.14,26.1448
58.15,26.0749
58.16,25.8783
58.17,25.58
58.18,25.2084
58.19,24.7926
58.2,24.3609
58.21,23.9387
58.22,23.5473
58.23,23.2035
58.24,22.9187
58.25,22.699
58.26,22.5456
58.27,22.455
58.28,22.4198
58.29,22.4287
58.3,22.4678
58.31,22.521
58.32,22.5709
58.33,22.5998
58.34,22.5905
58.35,22.5279
58.36,22.3994
58.37,22.1958
58.38,21.9123
58.39,21.5481
58.4,21.1067
58.41,20.5949
58.42,20.0228
58.43,19.4021
58.44,18.7458
58.45,18.0672
58.46,17.3788
58.47,16.6923
58.48,16.0179
58.49,15.3639
58.5,14.7373
58.51,14.1433
58.52,13.5854
58.53,13.0663
58.54,12.5874
58.55,12.1496
58.56,11.7532
58.57,11.3984
58.58,11.0855
58.59,10.8147
58.6,10.5867
58.61,10.4026
58.62,10.2639
58.63,10.1725
58.64,10.1306
58.65,10.1406
58.66,10.2051
58.67,10.3266
58.68,10.5071
58.69,10.7483
58.7,11.051
58.71,11.4154
58.72,11.8406
58.73,12.3248
58.74,12.8649
58.75,13.4568
58.76,14.0951
58.77,14.7731
58.78,15.483
58.79,16.2157
58.8,16.9607
58.81,17.7069
58.82,18.4419
58.83,19.1529
58.84,19.827
58.85,20.4515
58.86,21.0144
58.87,21.5053
58.88,21.9153
58.89,22.2379
58.9,22.4694
58.91,22.6086
58.92,22.6571
58.93,22.6194
58.94,22.5019
58.95,22.313
58.96,22.0626
58.97,21.7611
58.98,21.4195
58.99,21.0487
59,20.6593
59.01,20.2613
59.02,19.8642
59.03,19.4769
59.04,19.1078
59.05,18.7651
59.06,18.457
59.07,18.1915
59.08,17.977
59.09,17.8216
59.1,17.7335
59.11,17.7199
59.12,17.787
59.13,17.9385
59.14,18.1753
59.15,18.4944
59.16,18.8882
59.17,19.3445
59.18,19.8464
59.19,20.3731
59.2,20.9009
59.21,21.4043
59.22,21.8583
59.23,22.2398
59.24,22.5289
59.25,22.7113
59.26,22.7782
59.27,22.7275
59.28,22.5631
59.29,22.2947
59.3,21.9362
59.31,21.5044
59.32,21.0178
59.33,20.495
59.34,19.9536
59.35,19.4094
59.36,18.876
59.37,18.3641
59.38,17.882
59.39,17.4358
59.4,17.0293
59.41,16.665
59.42,16.3439
59.43,16.0667
59.44,15.8335
59.45,15.6446
59.46,15.5006
59.47,15.4026
59.48,15.3521
59.49,15.3514
59.5,15.4035
59.51,15.5117
59.52,15.6798
59.53,15.9118
59.54,16.2114
59.55,16.582
59.56,17.0262
59.57,17.5457
59.58,18.1403
59.59,18.8085
59.6,19.5462
59.61,20.3474
59.62,21.2031
59.63,22.1016
59.64,23.0285
59.65,23.9667
59.66,24.8966
59.67,25.7966
59.68,26.6442
59.69,27.4163
59.7,28.0912
59.71,28.649
59.72,29.0733
59.73,29.3522
59.74,29.4791
59.75,29.4529
59.76,29.2784
59.77,28.9651
59.78,28.5273
59.79,27.9822
59.8,27.3491
59.81,26.6485
59.82,25.9006
59.83,25.125
59.84,24.34
59.85,23.5621
59.86,22.8064
59.87,22.0864
59.88,21.4141
59.89,20.8004
59.9,20.2551
59.91,19.787
59.92,19.4034
59.93,19.1103
59.94,18.9115
59.95,18.8083
59.96,18.7986
59.97,18.8767
59.98,19.033
59.99,19.2543
60,19.5239
60.01,19.8228
60.02,20.1304
60.03,20.426
60.04,20.6896
60.05,20.9036
60.06,21.0532
60.07,21.1277
60.08,21.1205
60.09,21.0296
60.1,20.8569
60.11,20.608
60.12,20.2914
60.13,19.9177
60.14,19.4986
60.15,19.0461
60.16,18.5718
60.17,18.0862
60.18,17.5988
60.19,17.1172
60.2,16.6476
60.21,16.1946
60.22,15.7613
60.23,15.3497
60.24,14.9607
60.25,14.5944
60.26,14.2507
60.27,13.929
60.28,13.6284
60.29,13.3485
60.3,13.0888
60.31,12.8492
60.32,12.6298
60.33,12.4315
60.34,12.2554
60.35,12.1036
60.36,11.9784
60.37,11.8831
60.38,11.8217
60.39,11.7988
60.4,11.8197
60.41,11.8906
60.42,12.018
60.43,12.2087
60.44,12.4696
60.45,12.8077
60.46,13.2291
60.47,13.7394
60.48,14.3427
60.49,15.0418
60.5,15.8377
60.51,16.7291
60.52,17.7121
60.53,18.7801
60.54,19.9234
60.55,21.1284
60.56,22.3781
60.57,23.6513
60.58,24.9232
60.59,26.1659
60.6,27.3491
60.61,28.4413
60.62,29.4122
60.63,30.2339
60.64,30.8834
60.65,31.3443
60.66,31.6085
60.67,31.6761
60.68,31.5558
60.69,31.264
60.7,30.8225
60.71,30.2572
60.72,29.5957
60.73,28.8653
60.74,28.0916
60.75,27.297
60.76,26.5003
60.77,25.7165
60.78,24.9565
60.79,24.2278
60.8,23.5349
60.81,22.8796
60.82,22.262
60.83,21.6806
60.84,21.1333
60.85,20.6171
60.86,20.1289
60.87,19.6657
60.88,19.2244
60.89,18.8023
60.9,18.3968
60.91,18.0058
60.92,17.6274
60.93,17.2601
60.94,16.9025
60.95,16.5537
60.96,16.2132
60.97,15.8807
60.98,15.5564
60.99,15.241
61,14.9358
61.01,14.6429
61.02,14.3653
61.03,14.1072
61.04,13.8743
61.05,13.6739
61.06,13.5154
61.07,13.4103
61.08,13.372
61.09,13.416
61.1,13.5582
61.11,13.8144
61.12,14.198
61.13,14.7185
61.14,15.3791
61.15,16.1754
61.16,17.0945
61.17,18.1142
61.18,19.2042
61.19,20.3266
61.2,21.4378
61.21,22.4917
61.22,23.4428
61.23,24.2506
61.24,24.8835
61.25,25.3229
61.26,25.5646
61.27,25.6198
61.28,25.5129
61.29,25.2784
61.3,24.9561
61.31,24.586
61.32,24.204
61.33,23.8385
61.34,23.508
61.35,23.2213
61.36,22.9783
61.37,22.7714
61.38,22.5883
61.39,22.4143
61.4,22.2341
61.41,22.0334
61.42,21.8002
61.43,21.5253
61.44,21.2026
61.45,20.8293
61.46,20.4054
61.47,19.9336
61.48,19.4188
61.49,18.8676
61.5,18.2879
61.51,17.6882
61.52,17.0775
61.53,16.4644
61.54,15.8575
61.55,15.2647
61.56,14.6932
61.57,14.1493
61.58,13.6386
61.59,13.1659
61.6,12.735
61.61,12.349
61.62,12.0106
61.63,11.7216
61.64,11.4831
61.65,11.296
61.66,11.1606
61.67,11.0765
61.68,11.0434
61.69,11.0603
61.7,11.1258
61.71,11.2387
61.72,11.3971
61.73,11.5992
61.74,11.843
61.75,12.1264
61.76,12.4471
61.77,12.803
61.78,13.1915
61.79,13.6101
61.8,14.0564
61.81,14.5275
61.82,15.0206
61.83,15.5327
61.84,16.0604
61.85,16.6006
61.86,17.1496
61.87,17.7036
61.88,18.2589
61.89,18.8115
61.9,19.3574
61.91,19.8927
61.92,20.4133
61.93,20.9156
61.94,21.3962
61.95,21.8519
61.96,22.2799
61.97,22.6781
61.98,23.0449
61.99,23.3792
62,23.6808
62.01,23.9499
62.02,24.1876
62.03,24.3957
62.04,24.5766
62.05,24.7332
62.06,24.8692
62.07,24.9885
62.08,25.0955
62.09,25.1952
62.1,25.2924
62.11,25.3923
62.12,25.4999
62.13,25.6201
62.14,25.7574
62.15,25.9155
62.16,26.0971
62.17,26.3038
62.18,26.5354
62.19,26.7894
62.2,27.0612
62.21,27.3432
62.22,27.6252
62.23,27.8942
62.24,28.1347
62.25,28.3297
62.26,28.4613
62.27,28.5118
62.28,28.4654
62.29,28.3091
62.3,28.0342
62.31,27.6367
62.32,27.1182
62.33,26.4852
62.34,25.749
62.35,24.9249
62.36,24.0304
62.37,23.0848
62.38,22.1074
62.39,21.117
62.4,20.131
62.41,19.1647
62.42,18.2317
62.43,17.3432
62.44,16.5083
62.45,15.7345
62.46,15.0275
62.47,14.3917
62.48,13.8303
62.49,13.3457
62.5,12.9389
62.51,12.6105
62.52,12.3596
62.53,12.1847
62.54,12.0828
62.55,12.05
62.56,12.0815
62.57,12.1713
62.58,12.3127
62.59,12.4983
62.6,12.7206
62.61,12.9716
62.62,13.2434
62.63,13.5282
62.64,13.8186
62.65,14.1075
62.66,14.3883
62.67,14.6551
62.68,14.9028
62.69,15.1268
62.7,15.3234
62.71,15.4897
62.72,15.6237
62.73,15.7241
62.74,15.7904
62.75,15.8228
62.76,15.8219
62.77,15.7891
62.78,15.7261
62.79,15.6347
62.8,15.5172
62.81,15.3759
62.82,15.2131
62.83,15.0313
62.84,14.8326
62.85,14.6195
62.86,14.3941
62.87,14.1587
62.88,13.9155
62.89,13.667
62.9,13.4157
62.91,13.1648
62.92,12.9175
62.93,12.6781
62.94,12.4513
62.95,12.243
62.96,12.0597
62.97,11.9092
62.98,11.7998
62.99,11.7402
63,11.7391
63.01,11.804
63.02,11.9409
63.03,12.1526
63.04,12.4384
63.05,12.7934
63.06,13.2084
63.07,13.6702
63.08,14.1622
63.09,14.6655
63.1,15.1598
63.11,15.6249
63.12,16.0419
63.13,16.3943
63.14,16.6693
63.15,16.8586
63.16,16.9586
63.17,16.9709
63.18,16.9016
63.19,16.761
63.2,16.5622
63.21,16.3205
63.22,16.052
63.23,15.7724
63.24,15.4966
63.25,15.2375
63.26,15.0056
63.27,14.809
63.28,14.6531
63.29,14.5409
63.3,14.4731
63.31,14.4483
63.32,14.4638
63.33,14.5155
63.34,14.5984
63.35,14.7067
63.36,14.8345
63.37,14.9754
63.38,15.1233
63.39,15.272
63.4,15.4158
63.41,15.5497
63.42,15.6691
63.43,15.7702
63.44,15.8501
63.45,15.9068
63.46,15.9392
63.47,15.947
63.48,15.9308
63.49,15.8918
63.5,15.8319
63.51,15.7533
63.52,15.6589
63.53,15.5515
63.54,15.4342
63.55,15.31
63.56,15.182
63.57,15.053
63.58,14.9259
63.59,14.8032
63.6,14.6873
63.61,14.5807
63.62,14.4853
63.63,14.4033
63.64,14.3366
63.65,14.2872
63.66,14.2571
63.67,14.2482
63.68,14.2628
63.69,14.303
63.7,14.3711
63.71,14.4696
63.72,14.6013
63.73,14.769
63.74,14.9757
63.75,15.2245
63.76,15.5188
63.77,15.8618
63.78,16.2571
63.79,16.7079
63.8,17.2177
63.81,17.7894
63.82,18.4258
63.83,19.1294
63.84,19.9018
63.85,20.744
63.86,21.6557
63.87,22.6356
63.88,23.6803
63.89,24.7849
63.9,25.9416
63.91,27.14
63.92,28.3663
63.93,29.6033
63.94,30.8297
63.95,32.0204
63.96,33.1469
63.97,34.1773
63.98,35.0781
63.99,35.815
64,36.3554
64.01,36.6704
64.02,36.7374
64.03,36.5419
64.04,36.0796
64.05,35.3571
64.06,34.3919
64.07,33.2115
64.08,31.8508
64.09,30.3504
64.1,28.7529
64.11,27.1005
64.12,25.4327
64.13,23.7841
64.14,22.1833
64.15,20.6527
64.16,19.2079
64.17,17.8586
64.18,16.6095
64.19,15.4608
64.2,14.4097
64.21,13.4511
64.22,12.5787
64.23,11.7855
64.24,11.0645
64.25,10.4093
64.26,9.8138
64.27,9.27259
64.28,8.78096
64.29,8.33474
64.3,7.9302
64.31,7.56398
64.32,7.23297
64.33,6.93425
64.34,6.66501
64.35,6.42253
64.36,6.20416
64.37,6.00736
64.38,5.82967
64.39,5.66873
64.4,5.52236
64.41,5.3885
64.42,5.26526
64.43,5.15095
64.44,5.04405
64.45,4.9432
64.46,4.84723
64.47,4.75513
64.48,4.66604
64.49,4.57926
64.5,4.49422
64.51,4.41048
64.52,4.32778
64.53,4.24597
64.54,4.16507
64.55,4.08532
64.56,4.00712
64.57,3.93116
64.58,3.8584
64.59,3.79016
64.6,3.72812
64.61,3.6744
64.62,3.63157
64.63,3.60262
64.64,3.59087
64.65,3.59981
64.66,3.63289
64.67,3.69316
64.68,3.78296
64.69,3.90353
64.7,4.05482
64.71,4.23528
64.72,4.44188
64.73,4.67019
64.74,4.91452
64.75,5.16815
64.76,5.4236
64.77,5.67292
64.78,5.90808
64.79,6.12134
64.8,6.30576
64.81,6.45564
64.82,6.56698
64.83,6.63784
64.84,6.66854
64.85,6.66169
64.86,6.622
64.87,6.55578
64.88,6.47031
64.89,6.37308
64.9,6.27102
64.91,6.16977
64.92,6.07328
64.93,5.98365
64.94,5.90124
64.95,5.82505
64.96,5.75321
64.97,5.68348
64.98,5.61367
64.99,5.54198
65,5.46715
65.01,5.38852
65.02,5.30602
65.03,5.22008
65.04,5.13148
65.05,5.04132
65.06,4.95081
65.07,4.86125
65.08,4.77389
65.09,4.68993
65.1,4.61046
65.11,4.53639
65.12,4.46854
65.13,4.40754
65.14,4.35392
65.15,4.30808
65.16,4.27033
65.17,4.2409
65.18,4.22
65.19,4.20778
65.2,4.2044
65.21,4.21002
65.22,4.22482
65.23,4.24903
65.24,4.2829
65.25,4.32674
65.26,4.38092
65.27,4.44584
65.28,4.52197
65.29,4.60984
65.3,4.71
65.31,4.82308
65.32,4.94975
65.33,5.09071
65.34,5.24669
65.35,5.41847
65.36,5.60684
65.37,5.8126
65.38,6.03656
65.39,6.2795
65.4,6.5422
65.41,6.82537
65.42,7.12966
65.43,7.4556
65.44,7.8036
65.45,8.17385
65.46,8.56633
65.47,8.98073
65.48,9.41633
65.49,9.87199
65.5,10.346
65.51,10.8362
65.52,11.3393
65.53,11.8517
65.54,12.3686
65.55,12.8844
65.56,13.3924
65.57,13.8851
65.58,14.3541
65.59,14.7905
65.6,15.1849
65.61,15.5278
65.62,15.8106
65.63,16.0255
65.64,16.1666
65.65,16.2305
65.66,16.2169
65.67,16.1292
65.68,15.9749
65.69,15.765
65.7,15.5142
65.71,15.2394
65.72,14.9577
65.73,14.685
65.74,14.4331
65.75,14.2082
65.76,14.0097
65.77,13.8309
65.78,13.6599
65.79,13.4826
65.8,13.285
65.81,13.0559
65.82,12.7881
65.83,12.4795
65.84,12.1323
65.85,11.7531
65.86,11.3511
65.87,10.9369
65.88,10.522
65.89,10.1169
65.9,9.73107
65.91,9.37226
65.92,9.04613
65.93,8.75635
65.94,8.50469
65.95,8.29126
65.96,8.1149
65.97,7.97351
65.98,7.86445
65.99,7.78486
66,7.73197
66.01,7.70324
66.02,7.69657
66.03,7.71031
66.04,7.74333
66.05,7.79498
66.06,7.8651
66.07,7.95393
66.08,8.06208
66.09,8.19051
66.1,8.34044
66.11,8.51333
66.12,8.71085
66.13,8.93482
66.14,9.18723
66.15,9.47017
66.16,9.78588
66.17,10.1366
66.18,10.5249
66.19,10.953
66.2,11.4236
66.21,11.9392
66.22,12.5024
66.23,13.1158
66.24,13.7819
66.25,14.5032
66.26,15.282
66.27,16.1204
66.28,17.02
66.29,17.9821
66.3,19.0072
66.31,20.0951
66.32,21.2443
66.33,22.452
66.34,23.7138
66.35,25.0229
66.36,26.3705
66.37,27.7447
66.38,29.1304
66.39,30.5092
66.4,31.859
66.41,33.1539
66.42,34.365
66.43,35.4605
66.44,36.4069
66.45,37.1706
66.46,37.7196
66.47,38.0255
66.48,38.0664
66.49,37.8282
66.5,37.3075
66.51,36.5116
66.52,35.4595
66.53,34.1801
66.54,32.7109
66.55,31.0948
66.56,29.3768
66.57,27.601
66.58,25.8075
66.59,24.0308
66.6,22.2983
66.61,20.6302
66.62,19.04
66.63,17.5358
66.64,16.1211
66.65,14.7963
66.66,13.5598
66.67,12.4089
66.68,11.3402
66.69,10.3504
66.7,9.43586
66.71,8.59339
66.72,7.81981
66.73,7.11209
66.74,6.46728
66.75,5.88247
66.76,5.35482
66.77,4.88144
66.78,4.45949
66.79,4.08606
66.8,3.75824
66.81,3.4731
66.82,3.22763
66.83,3.01881
66.84,2.84359
66.85,2.6989
66.86,2.58174
66.87,2.48916
66.88,2.41841
66.89,2.36693
66.9,2.33243
66.91,2.31294
66.92,2.30678
66.93,2.31258
66.94,2.3293
66.95,2.35614
66.96,2.39255
66.97,2.43819
66.98,2.49291
66.99,2.55669
67,2.62965
67.01,2.71203
67.02,2.80412
67.03,2.9063
67.04,3.01901
67.05,3.14273
67.06,3.27797
67.07,3.42526
67.08,3.58515
67.09,3.75815
67.1,3.94478
67.11,4.1455
67.12,4.36069
67.13,4.59065
67.14,4.83552
67.15,5.09527
67.16,5.36963
67.17,5.65803
67.18,5.95954
67.19,6.27277
67.2,6.59582
67.21,6.92616
67.22,7.26058
67.23,7.59511
67.24,7.92497
67.25,8.24462
67.26,8.54774
67.27,8.82746
67.28,9.07658
67.29,9.28794
67.3,9.4549
67.31,9.57196
67.32,9.63544
67.33,9.64408
67.34,9.59963
67.35,9.50704
67.36,9.37436
67.37,9.21197
67.38,9.0314
67.39,8.84366
67.4,8.65746
67.41,8.47793
67.42,8.30596
67.43,8.13863
67.44,7.97047
67.45,7.7951
67.46,7.60685
67.47,7.40195
67.48,7.17909
67.49,6.93944
67.5,6.68626
67.51,6.4243
67.52,6.15914
67.53,5.89655
67.54,5.64203
67.55,5.40039
67.56,5.17555
67.57,4.97039
67.58,4.78675
67.59,4.62545
67.6,4.48647
67.61,4.36903
67.62,4.27188
67.63,4.1934
67.64,4.13183
67.65,4.0854
67.66,4.05249
67.67,4.03163
67.68,4.02164
67.69,4.0216
67.7,4.03086
67.71,4.04902
67.72,4.07592
67.73,4.11164
67.74,4.15642
67.75,4.21067
67.76,4.27493
67.77,4.34988
67.78,4.43629
67.79,4.53503
67.8,4.64703
67.81,4.77334
67.82,4.91503
67.83,5.07326
67.84,5.24928
67.85,5.44437
67.86,5.6599
67.87,5.89731
67.88,6.15813
67.89,6.44396
67.9,6.75646
67.91,7.09741
67.92,7.46863
67.93,7.87205
67.94,8.30964
67.95,8.78343
67.96,9.29546
67.97,9.84779
67.98,10.4424
67.99,11.0813
68,11.7661
68.01,12.4984
68.02,13.2794
68.03,14.1098
68.04,14.9897
68.05,15.9185
68.06,16.8947
68.07,17.9156
68.08,18.9773
68.09,20.0742
68.1,21.1994
68.11,22.3437
68.12,23.4966
68.13,24.6453
68.14,25.7755
68.15,26.8717
68.16,27.917
68.17,28.8944
68.18,29.7873
68.19,30.5802
68.2,31.2594
68.21,31.8143
68.22,32.2375
68.23,32.5255
68.24,32.6788
68.25,32.702
68.26,32.603
68.27,32.3927
68.28,32.0843
68.29,31.6921
68.3,31.2313
68.31,30.7167
68.32,30.1625
68.33,29.582
68.34,28.9868
68.35,28.3875
68.36,27.7931
68.37,27.2117
68.38,26.6504
68.39,26.1159
68.4,25.6146
68.41,25.1533
68.42,24.7393
68.43,24.3809
68.44,24.0875
68.45,23.87
68.46,23.7402
68.47,23.711
68.48,23.7957
68.49,24.0062
68.5,24.3522
68.51,24.8388
68.52,25.4646
68.53,26.2201
68.54,27.0854
68.55,28.0303
68.56,29.0139
68.57,29.9868
68.58,30.8936
68.59,31.6772
68.6,32.2844
68.61,32.6707
68.62,32.8059
68.63,32.6764
68.64,32.2874
68.65,31.6606
68.66,30.8318
68.67,29.8454
68.68,28.7501
68.69,27.5937
68.7,26.4197
68.71,25.2649
68.72,24.158
68.73,23.1195
68.74,22.1621
68.75,21.2915
68.76,20.5084
68.77,19.8087
68.78,19.186
68.79,18.6317
68.8,18.1366
68.81,17.6913
68.82,17.2868
68.83,16.9148
68.84,16.5681
68.85,16.2401
68.86,15.9255
68.87,15.62
68.88,15.3202
68.89,15.0234
68.9,14.7281
68.91,14.4334
68.92,14.1396
68.93,13.848
68.94,13.561
68.95,13.2824
68.96,13.0174
68.97,12.7728
68.98,12.5574
68.99,12.3812
69,12.2555
69.01,12.1921
69.02,12.2019
69.03,12.2936
69.04,12.4722
69.05,12.7371
69.06,13.0815
69.07,13.4921
69.08,13.95
69.09,14.4317
69.1,14.9114
69.11,15.3631
69.12,15.7624
69.13,16.0892
69.14,16.3288
69.15,16.473
69.16,16.5208
69.17,16.4781
69.18,16.3563
69.19,16.1714
69.2,15.9419
69.21,15.6871
69.22,15.4254
69.23,15.1728
69.24,14.9421
69.25,14.7426
69.26,14.5794
69.27,14.4547
69.28,14.3676
69.29,14.3151
69.3,14.293
69.31,14.2962
69.32,14.3196
69.33,14.3582
69.34,14.4074
69.35,14.463
69.36,14.5217
69.37,14.5805
69.38,14.6374
69.39,14.6905
69.4,14.7388
69.41,14.7817
69.42,14.8189
69.43,14.8507
69.44,14.8775
69.45,14.9002
69.46,14.92
69.47,14.9382
69.48,14.9563
69.49,14.9759
69.5,14.999
69.51,15.0272
69.52,15.0627
69.53,15.1072
69.54,15.1629
69.55,15.2317
69.56,15.3156
69.57,15.4166
69.58,15.5367
69.59,15.678
69.6,15.8423
69.61,16.0318
69.62,16.2483
69.63,16.4938
69.64,16.7702
69.65,17.0791
69.66,17.4224
69.67,17.8016
69.68,18.2178
69.69,18.6723
69.7,19.1656
69.71,19.698
69.72,20.2692
69.73,20.8781
69.74,21.523
69.75,22.2012
69.76,22.9088
69.77,23.6408
69.78,24.3907
69.79,25.1508
69.8,25.9115
69.81,26.6619
69.82,27.3896
69.83,28.0806
69.84,28.7203
69.85,29.2931
69.86,29.7835
69.87,30.1765
69.88,30.4585
69.89,30.6179
69.9,30.6459
69.91,30.5374
69.92,30.2909
69.93,29.9093
69.94,29.3994
69.95,28.7719
69.96,28.0407
69.97,27.2224
69.98,26.335
69.99,25.3974
70,24.4283
70.01,23.4457
70.02,22.466
70.03,21.5037
70.04,20.5712
70.05,19.6783
70.06,18.8326
70.07,18.0394
70.08,17.3018
70.09,16.6212
70.1,15.9972
70.11,15.4285
70.12,14.9128
70.13,14.4469
70.14,14.0277
70.15,13.6517
70.16,13.3154
70.17,13.0157
70.18,12.7497
70.19,12.5147
70.2,12.3084
70.21,12.1289
70.22,11.9744
70.23,11.8436
70.24,11.7354
70.25,11.6488
70.26,11.5831
70.27,11.5379
70.28,11.5127
70.29,11.5072
70.3,11.5215
70.31,11.5555
70.32,11.6094
70.33,11.6835
70.34,11.7781
70.35,11.8938
70.36,12.0314
70.37,12.1914
70.38,12.3749
70.39,12.5827
70.4,12.8161
70.41,13.0763
70.42,13.3644
70.43,13.682
70.44,14.0304
70.45,14.4112
70.46,14.8258
70.47,15.2759
70.48,15.763
70.49,16.2885
70.5,16.8538
70.51,17.4602
70.52,18.1087
70.53,18.8001
70.54,19.5348
70.55,20.3129
70.56,21.1337
70.57,21.9961
70.58,22.8981
70.59,23.8365
70.6,24.8072
70.61,25.8046
70.62,26.8218
70.63,27.8498
70.64,28.8779
70.65,29.8935
70.66,30.8815
70.67,31.825
70.68,32.7049
70.69,33.5007
70.7,34.1906
70.71,34.7522
70.72,35.164
70.73,35.4059
70.74,35.4608
70.75,35.316
70.76,34.9644
70.77,34.4053
70.78,33.6451
70.79,32.6969
70.8,31.5807
70.81,30.3211
70.82,28.9466
70.83,27.4874
70.84,25.9736
70.85,24.4336
70.86,22.8931
70.87,21.3741
70.88,19.8949
70.89,18.4696
70.9,17.109
70.91,15.8205
70.92,14.6088
70.93,13.4769
70.94,12.4256
70.95,11.4549
70.96,10.5637
70.97,9.75031
70.98,9.01275
70.99,8.34867
71,7.75559
71.01,7.23094
71.02,6.77202
71.03,6.37608
71.04,6.04019
71.05,5.76125
71.06,5.53599
71.07,5.36087
71.08,5.23222
71.09,5.14623
71.1,5.09905
71.11,5.08694
71.12,5.10632
71.13,5.1539
71.14,5.22671
71.15,5.32213
71.16,5.43792
71.17,5.57217
71.18,5.72329
71.19,5.88994
71.2,6.071
71.21,6.26555
71.22,6.47274
71.23,6.69184
71.24,6.92214
71.25,7.16291
71.26,7.41338
71.27,7.67269
71.28,7.93985
71.29,8.21374
71.3,8.49301
71.31,8.77609
71.32,9.06119
71.33,9.34619
71.34,9.62872
71.35,9.90608
71.36,10.1753
71.37,10.433
71.38,10.6757
71.39,10.8997
71.4,11.101
71.41,11.2757
71.42,11.4202
71.43,11.5308
71.44,11.6045
71.45,11.6391
71.46,11.6334
71.47,11.5872
71.48,11.502
71.49,11.3813
71.5,11.23
71.51,11.0555
71.52,10.8667
71.53,10.6741
71.54,10.4886
71.55,10.3212
71.56,10.1809
71.57,10.0738
71.58,10.0022
71.59,9.96342
71.6,9.95082
71.61,9.95422
71.62,9.9616
71.63,9.96079
71.64,9.94092
71.65,9.89366
71.66,9.81383
71.67,9.69961
71.68,9.55232
71.69,9.37591
71.7,9.17631
71.71,8.96064
71.72,8.73657
71.73,8.51166
71.74,8.2929
71.75,8.08635
71.76,7.89691
71.77,7.72831
71.78,7.58311
71.79,7.46284
71.8,7.36818
71.81,7.2992
71.82,7.25558
71.83,7.23679
71.84,7.24225
71.85,7.27149
71.86,7.32421
71.87,7.40032
71.88,7.49998
71.89,7.62356
71.9,7.77161
71.91,7.94486
71.92,8.14413
71.93,8.37032
71.94,8.62435
71.95,8.90712
71.96,9.21948
71.97,9.56222
71.98,9.936
71.99,10.3414
72,10.7787
72.01,11.2481
72.02,11.7496
72.03,12.2829
72.04,12.8474
72.05,13.4421
72.06,14.0656
72.07,14.7163
72.08,15.3917
72.09,16.0892
72.1,16.8052
72.11,17.5359
72.12,18.2767
72.13,19.0223
72.14,19.767
72.15,20.5045
72.16,21.2283
72.17,21.9313
72.18,22.6066
72.19,23.2473
72.2,23.8467
72.21,24.3989
72.22,24.8984
72.23,25.3411
72.24,25.7236
72.25,26.044
72.26,26.3018
72.27,26.4978
72.28,26.6342
72.29,26.7144
72.3,26.743
72.31,26.7256
72.32,26.6687
72.33,26.5794
72.34,26.4655
72.35,26.335
72.36,26.1964
72.37,26.0582
72.38,25.9293
72.39,25.8182
72.4,25.7339
72.41,25.6846
72.42,25.6783
72.43,25.722
72.44,25.8217
72.45,25.981
72.46,26.2013
72.47,26.4807
72.48,26.813
72.49,27.1878
72.5,27.5897
72.51,27.9985
72.52,28.3903
72.53,28.738
72.54,29.0134
72.55,29.189
72.56,29.2408
72.57,29.1497
72.58,28.9038
72.59,28.499
72.6,27.9398
72.61,27.2381
72.62,26.4121
72.63,25.4845
72.64,24.4804
72.65,23.4256
72.66,22.3446
72.67,21.2599
72.68,20.1907
72.69,19.1532
72.7,18.1598
72.71,17.2203
72.72,16.3413
72.73,15.5277
72.74,14.7826
72.75,14.1079
72.76,13.505
72.77,12.9749
72.78,12.5187
72.79,12.1373
72.8,11.8317
72.81,11.6027
72.82,11.4507
72.83,11.3751
72.84,11.3743
72.85,11.4452
72.86,11.5832
72.87,11.782
72.88,12.0338
72.89,12.3295
72.9,12.6589
72.91,13.0113
72.92,13.3754
72.93,13.7401
72.94,14.0946
72.95,14.4286
72.96,14.7329
72.97,14.9995
72.98,15.2219
72.99,15.3951
73,15.5159
73.01,15.583
73.02,15.5965
73.03,15.5583
73.04,15.4718
73.05,15.3414
73.06,15.1725
73.07,14.9713
73.08,14.7444
73.09,14.4987
73.1,14.2413
73.11,13.9793
73.12,13.72
73.13,13.4703
73.14,13.2374
73.15,13.0281
73.16,12.8493
73.17,12.7074
73.18,12.6086
73.19,12.5582
73.2,12.5603
73.21,12.6176
73.22,12.731
73.23,12.8992
73.24,13.1185
73.25,13.3828
73.26,13.6841
73.27,14.0124
73.28,14.3561
73.29,14.7031
73.3,15.0409
73.31,15.3573
73.32,15.6412
73.33,15.8829
73.34,16.0745
73.35,16.2105
73.36,16.2876
73.37,16.305
73.38,16.2639
73.39,16.1678
73.4,16.0216
73.41,15.8317
73.42,15.6052
73.43,15.3497
73.44,15.0729
73.45,14.7823
73.46,14.4851
73.47,14.188
73.48,13.8971
73.49,13.6181
73.5,13.3563
73.51,13.1165
73.52,12.9037
73.53,12.7223
73.54,12.577
73.55,12.4724
73.56,12.4128
73.57,12.4027
73.58,12.4457
73.59,12.545
73.6,12.7026
73.61,12.9193
73.62,13.1941
73.63,13.5244
73.64,13.9055
